1648400451625,967,ActivitiesPage,200,OK,Thread Group 1-1,text,true,,142681,334,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/activities?authuser=0,276,0,0
1648400451625,276,ActivitiesPage-0,301,Moved Permanently,Thread Group 1-1,text,true,,763,167,1,1,http://sites.google.com/diu.edu.bd/md-mehedi9021/activities?authuser=0,276,0,0
1648400451902,690,ActivitiesPage-1,200,OK,Thread Group 1-1,text,true,,141918,167,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/activities?authuser=0,323,0,0
1648400452593,699,OthersPage,200,OK,Thread Group 1-1,text,true,,82238,326,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/others?authuser=0,285,0,0
1648400452593,285,OthersPage-0,301,Moved Permanently,Thread Group 1-1,text,true,,759,163,1,1,http://sites.google.com/diu.edu.bd/md-mehedi9021/others?authuser=0,285,0,0
1648400452879,413,OthersPage-1,200,OK,Thread Group 1-1,text,true,,81479,163,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/others?authuser=0,316,0,0
1648400453293,1689,ContactMepage,200,OK,Thread Group 1-1,text,true,,69858,334,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/contact-me?authuser=0,1254,0,0
1648400453293,1254,ContactMepage-0,301,Moved Permanently,Thread Group 1-1,text,true,,763,167,1,1,http://sites.google.com/diu.edu.bd/md-mehedi9021/contact-me?authuser=0,1254,0,0
1648400454548,434,ContactMepage-1,200,OK,Thread Group 1-1,text,true,,69095,167,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/contact-me?authuser=0,379,0,0
1648400457912,1021,HomePage,200,OK,Thread Group 1-1,text,true,,82737,290,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021,348,0,60
1648400457912,348,HomePage-0,301,Moved Permanently,Thread Group 1-1,text,true,,741,145,1,1,http://sites.google.com/diu.edu.bd/md-mehedi9021,348,0,60
1648400458262,671,HomePage-1,200,OK,Thread Group 1-1,text,true,,81996,145,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021,545,0,228
1648400458934,769,EducationPage,200,OK,Thread Group 1-1,text,true,,83578,332,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,286,0,0
1648400458934,286,EducationPage-0,301,Moved Permanently,Thread Group 1-1,text,true,,762,166,1,1,http://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,286,0,0
1648400459221,482,EducationPage-1,200,OK,Thread Group 1-1,text,true,,82816,166,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,378,0,0
1648400459704,750,ProjectsPage,200,OK,Thread Group 1-1,text,true,,93972,330,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/projects?authuser=0,286,0,0
1648400459704,286,ProjectsPage-0,301,Moved Permanently,Thread Group 1-1,text,true,,761,165,1,1,http://sites.google.com/diu.edu.bd/md-mehedi9021/projects?authuser=0,286,0,0
1648400459990,464,ProjectsPage-1,200,OK,Thread Group 1-1,text,true,,93211,165,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/projects?authuser=0,318,0,0
1648400460455,792,ResearchPage,200,OK,Thread Group 1-1,text,true,,99194,330,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/research?authuser=0,297,0,0
1648400460455,297,ResearchPage-0,301,Moved Permanently,Thread Group 1-1,text,true,,761,165,1,1,http://sites.google.com/diu.edu.bd/md-mehedi9021/research?authuser=0,297,0,0
1648400460752,495,ResearchPage-1,200,OK,Thread Group 1-1,text,true,,98433,165,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/research?authuser=0,323,0,0
1648400461248,988,ActivitiesPage,200,OK,Thread Group 1-1,text,true,,144184,334,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/activities?authuser=0,286,0,0
1648400461248,286,ActivitiesPage-0,301,Moved Permanently,Thread Group 1-1,text,true,,763,167,1,1,http://sites.google.com/diu.edu.bd/md-mehedi9021/activities?authuser=0,286,0,0
1648400461534,702,ActivitiesPage-1,200,OK,Thread Group 1-1,text,true,,143421,167,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/activities?authuser=0,328,0,0
1648400462237,687,OthersPage,200,OK,Thread Group 1-1,text,true,,80736,326,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/others?authuser=0,281,0,0
1648400462237,281,OthersPage-0,301,Moved Permanently,Thread Group 1-1,text,true,,759,163,1,1,http://sites.google.com/diu.edu.bd/md-mehedi9021/others?authuser=0,281,0,0
1648400462518,406,OthersPage-1,200,OK,Thread Group 1-1,text,true,,79977,163,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/others?authuser=0,318,0,0
1648400462925,676,ContactMepage,200,OK,Thread Group 1-1,text,true,,68372,334,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/contact-me?authuser=0,288,0,0
1648400462925,288,ContactMepage-0,301,Moved Permanently,Thread Group 1-1,text,true,,763,167,1,1,http://sites.google.com/diu.edu.bd/md-mehedi9021/contact-me?authuser=0,288,0,0
1648400463213,388,ContactMepage-1,200,OK,Thread Group 1-1,text,true,,67609,167,1,1,https://sites.google.com/diu.edu.bd/md-mehedi9021/contact-me?authuser=0,316,0,0
1648400489010,4611,HomePage,200,OK,Thread Group 1-7,text,true,,82737,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,386,0,58
1648400489010,386,HomePage-0,301,Moved Permanently,Thread Group 1-7,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,386,0,58
1648400489397,4224,HomePage-1,200,OK,Thread Group 1-7,text,true,,81996,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,717,0,264
1648400488840,5364,HomePage,200,OK,Thread Group 1-1,text,true,,82753,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,325,0,55
1648400488840,325,HomePage-0,301,Moved Permanently,Thread Group 1-1,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,325,0,55
1648400489166,5038,HomePage-1,200,OK,Thread Group 1-1,text,true,,82012,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,569,0,198
1648400488964,6776,HomePage,200,OK,Thread Group 1-5,text,true,,81234,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,449,0,43
1648400488964,449,HomePage-0,301,Moved Permanently,Thread Group 1-5,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,449,0,43
1648400489414,6326,HomePage-1,200,OK,Thread Group 1-5,text,true,,80493,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,705,0,234
1648400489438,8620,HomePage,200,OK,Thread Group 1-30,text,true,,81235,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,638,0,55
1648400489438,638,HomePage-0,301,Moved Permanently,Thread Group 1-30,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,638,0,55
1648400490079,7979,HomePage-1,200,OK,Thread Group 1-30,text,true,,80494,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1602,0,1112
1648400489011,9449,HomePage,200,OK,Thread Group 1-10,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,633,0,57
1648400489011,633,HomePage-0,301,Moved Permanently,Thread Group 1-10,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,633,0,57
1648400489645,8815,HomePage-1,200,OK,Thread Group 1-10,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1099,0,447
1648400488908,10143,HomePage,200,OK,Thread Group 1-3,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,508,0,53
1648400488908,508,HomePage-0,301,Moved Permanently,Thread Group 1-3,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,508,0,53
1648400489417,9634,HomePage-1,200,OK,Thread Group 1-3,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,679,0,242
1648400489272,11529,HomePage,200,OK,Thread Group 1-21,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,370,0,49
1648400489272,370,HomePage-0,301,Moved Permanently,Thread Group 1-21,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,370,0,49
1648400489643,11158,HomePage-1,200,OK,Thread Group 1-21,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1508,0,444
1648400489190,12068,HomePage,200,OK,Thread Group 1-17,text,true,,82737,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,449,0,48
1648400489190,449,HomePage-0,301,Moved Permanently,Thread Group 1-17,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,449,0,48
1648400489640,11618,HomePage-1,200,OK,Thread Group 1-17,text,true,,81996,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1166,0,410
1648400489035,12956,HomePage,200,OK,Thread Group 1-9,text,true,,81235,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,373,0,52
1648400489035,373,HomePage-0,301,Moved Permanently,Thread Group 1-9,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,373,0,52
1648400489411,12580,HomePage-1,200,OK,Thread Group 1-9,text,true,,80494,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1175,0,271
1648400489231,13427,HomePage,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,Thread Group 1-19,text,false,,4123,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,410,0,49
1648400489231,410,HomePage-0,301,Moved Permanently,Thread Group 1-19,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,410,0,49
1648400489643,13015,HomePage-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,Thread Group 1-19,text,false,,3382,0,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,0,0,13015
1648400489519,13591,HomePage,200,OK,Thread Group 1-34,text,true,,82737,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1786,0,66
1648400489519,1786,HomePage-0,301,Moved Permanently,Thread Group 1-34,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,1786,0,66
1648400491308,11802,HomePage-1,200,OK,Thread Group 1-34,text,true,,81996,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,3934,0,3436
1648400489502,13803,HomePage,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,Thread Group 1-33,text,false,,4123,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,582,0,79
1648400489502,582,HomePage-0,301,Moved Permanently,Thread Group 1-33,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,582,0,79
1648400490086,13219,HomePage-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,Thread Group 1-33,text,false,,3382,0,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,0,0,13219
1648400489138,14277,HomePage,200,OK,Thread Group 1-14,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,510,0,43
1648400489138,510,HomePage-0,301,Moved Permanently,Thread Group 1-14,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,510,0,43
1648400489648,13767,HomePage-1,200,OK,Thread Group 1-14,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1087,0,431
1648400489609,14248,HomePage,200,OK,Thread Group 1-37,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1961,0,51
1648400489609,1961,HomePage-0,301,Moved Permanently,Thread Group 1-37,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,1961,0,51
1648400491573,12284,HomePage-1,200,OK,Thread Group 1-37,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,5692,0,5179
1648400488902,14971,HomePage,200,OK,Thread Group 1-4,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,507,0,50
1648400488902,507,HomePage-0,301,Moved Permanently,Thread Group 1-4,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,507,0,50
1648400489410,14463,HomePage-1,200,OK,Thread Group 1-4,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,848,0,238
1648400495742,9312,EducationPage,200,OK,Thread Group 1-5,text,true,,85082,332,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,481,0,0
1648400495742,481,EducationPage-0,301,Moved Permanently,Thread Group 1-5,text,true,,762,166,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,481,0,0
1648400496224,8830,EducationPage-1,200,OK,Thread Group 1-5,text,true,,84320,166,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,726,0,0
1648400489479,15849,HomePage,200,OK,Thread Group 1-32,text,true,,82737,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,597,0,42
1648400489479,597,HomePage-0,301,Moved Permanently,Thread Group 1-32,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,597,0,42
1648400490078,15250,HomePage-1,200,OK,Thread Group 1-32,text,true,,81996,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,7037,0,2851
1648400489049,16393,HomePage,200,OK,Thread Group 1-12,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,592,0,39
1648400489049,592,HomePage-0,301,Moved Permanently,Thread Group 1-12,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,592,0,39
1648400489643,15799,HomePage-1,200,OK,Thread Group 1-12,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,2816,0,2342
1648400489627,16581,HomePage,200,OK,Thread Group 1-40,text,true,,82736,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1642,0,54
1648400489627,1642,HomePage-0,301,Moved Permanently,Thread Group 1-40,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,1642,0,54
1648400491272,14936,HomePage-1,200,OK,Thread Group 1-40,text,true,,81995,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,3014,0,2525
1648400488990,17284,HomePage,200,OK,Thread Group 1-8,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,424,0,47
1648400488990,424,HomePage-0,301,Moved Permanently,Thread Group 1-8,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,424,0,47
1648400489415,16859,HomePage-1,200,OK,Thread Group 1-8,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1043,0,212
1648400489250,17185,HomePage,200,OK,Thread Group 1-20,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,391,0,50
1648400489250,391,HomePage-0,301,Moved Permanently,Thread Group 1-20,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,391,0,50
1648400489642,16793,HomePage-1,200,OK,Thread Group 1-20,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1372,0,447
1648400489366,18066,HomePage,200,OK,Thread Group 1-26,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1688,0,50
1648400489366,1688,HomePage-0,301,Moved Permanently,Thread Group 1-26,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,1688,0,50
1648400491057,16375,HomePage-1,200,OK,Thread Group 1-26,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,7978,0,7424
1648400489743,18125,HomePage,200,OK,Thread Group 1-46,text,true,,81234,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,575,0,69
1648400489743,575,HomePage-0,301,Moved Permanently,Thread Group 1-46,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,575,0,69
1648400490320,17548,HomePage-1,200,OK,Thread Group 1-46,text,true,,80493,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,2938,0,2209
1648400489346,18633,HomePage,200,OK,Thread Group 1-25,text,true,,82737,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,736,0,50
1648400489346,736,HomePage-0,301,Moved Permanently,Thread Group 1-25,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,736,0,50
1648400490084,17895,HomePage-1,200,OK,Thread Group 1-25,text,true,,81996,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,5281,0,4088
1648400501260,7161,EducationPage,200,OK,Thread Group 1-17,text,true,,85098,332,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,484,0,0
1648400501260,484,EducationPage-0,301,Moved Permanently,Thread Group 1-17,text,true,,762,166,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,484,0,0
1648400501744,6677,EducationPage-1,200,OK,Thread Group 1-17,text,true,,84336,166,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,746,0,0
1648400489603,18898,HomePage,200,OK,Thread Group 1-36,text,true,,82737,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1720,0,68
1648400489603,1720,HomePage-0,301,Moved Permanently,Thread Group 1-36,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,1720,0,68
1648400491326,17175,HomePage-1,200,OK,Thread Group 1-36,text,true,,81996,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,7449,0,6935
1648400494206,15257,EducationPage,200,OK,Thread Group 1-1,text,true,,85081,332,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,619,0,0
1648400494206,619,EducationPage-0,301,Moved Permanently,Thread Group 1-1,text,true,,762,166,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,619,0,0
1648400494826,14637,EducationPage-1,200,OK,Thread Group 1-1,text,true,,84319,166,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,512,0,0
1648400489286,20276,HomePage,200,OK,Thread Group 1-22,text,true,,82737,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,358,0,47
1648400489286,358,HomePage-0,301,Moved Permanently,Thread Group 1-22,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,358,0,47
1648400489645,19917,HomePage-1,200,OK,Thread Group 1-22,text,true,,81996,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1472,0,540
1648400489170,20749,HomePage,200,OK,Thread Group 1-16,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,479,0,49
1648400489170,479,HomePage-0,301,Moved Permanently,Thread Group 1-16,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,479,0,49
1648400489650,20269,HomePage-1,200,OK,Thread Group 1-16,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,3706,0,3183
1648400489647,20403,HomePage,200,OK,Thread Group 1-41,text,true,,82737,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1644,0,86
1648400489647,1644,HomePage-0,301,Moved Permanently,Thread Group 1-41,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,1644,0,86
1648400491295,18755,HomePage-1,200,OK,Thread Group 1-41,text,true,,81996,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,4223,0,3170
1648400489400,20901,HomePage,200,OK,Thread Group 1-28,text,true,,81234,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,651,0,48
1648400489400,651,HomePage-0,301,Moved Permanently,Thread Group 1-28,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,651,0,48
1648400490053,20248,HomePage-1,200,OK,Thread Group 1-28,text,true,,80493,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,7473,0,6857
1648400498059,12429,EducationPage,200,OK,Thread Group 1-30,text,true,,85082,332,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,486,0,0
1648400498059,486,EducationPage-0,301,Moved Permanently,Thread Group 1-30,text,true,,762,166,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,486,0,0
1648400498546,11942,EducationPage-1,200,OK,Thread Group 1-30,text,true,,84320,166,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,1906,0,0
1648400489789,20753,HomePage,200,OK,Thread Group 1-48,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,1781,0,248
1648400489789,1781,HomePage-0,301,Moved Permanently,Thread Group 1-48,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,1781,0,248
1648400491572,18970,HomePage-1,200,OK,Thread Group 1-48,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,4882,0,4373
1648400489666,21432,HomePage,200,OK,Thread Group 1-42,text,true,,82738,290,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,652,0,68
1648400489666,652,HomePage-0,301,Moved Permanently,Thread Group 1-42,text,true,,741,145,50,50,http://sites.google.com/diu.edu.bd/md-mehedi9021,652,0,68
1648400490320,20778,HomePage-1,200,OK,Thread Group 1-42,text,true,,81997,145,50,50,https://sites.google.com/diu.edu.bd/md-mehedi9021,3299,0,2776
1648400499053,12100,EducationPage,200,OK,Thread Group 1-3,text,true,,85081,332,49,49,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,490,0,0
1648400499053,490,EducationPage-0,301,Moved Permanently,Thread Group 1-3,text,true,,762,166,49,49,http://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,490,0,0
1648400499544,11609,EducationPage-1,200,OK,Thread Group 1-3,text,true,,84319,166,49,49,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,521,0,0
1648400493623,18361,EducationPage,200,OK,Thread Group 1-7,text,true,,85081,332,48,48,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,492,0,0
1648400493623,492,EducationPage-0,301,Moved Permanently,Thread Group 1-7,text,true,,762,166,48,48,http://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,492,0,0
1648400494115,17869,EducationPage-1,200,OK,Thread Group 1-7,text,true,,84319,166,48,48,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,1593,0,0
1648400489832,22208,HomePage,200,OK,Thread Group 1-50,text,true,,81235,290,47,47,https://sites.google.com/diu.edu.bd/md-mehedi9021,723,0,248
1648400489832,723,HomePage-0,301,Moved Permanently,Thread Group 1-50,text,true,,741,145,47,47,http://sites.google.com/diu.edu.bd/md-mehedi9021,723,0,248
1648400490558,21482,HomePage-1,200,OK,Thread Group 1-50,text,true,,80494,145,47,47,https://sites.google.com/diu.edu.bd/md-mehedi9021,3858,0,3365
1648400488882,23401,HomePage,200,OK,Thread Group 1-2,text,true,,82737,290,46,46,https://sites.google.com/diu.edu.bd/md-mehedi9021,534,0,69
1648400488882,534,HomePage-0,301,Moved Permanently,Thread Group 1-2,text,true,,741,145,46,46,http://sites.google.com/diu.edu.bd/md-mehedi9021,534,0,69
1648400489417,22866,HomePage-1,200,OK,Thread Group 1-2,text,true,,81996,145,46,46,https://sites.google.com/diu.edu.bd/md-mehedi9021,919,0,231
1648400489213,23102,HomePage,200,OK,Thread Group 1-18,text,true,,82738,290,45,45,https://sites.google.com/diu.edu.bd/md-mehedi9021,867,0,51
1648400489213,867,HomePage-0,301,Moved Permanently,Thread Group 1-18,text,true,,741,145,45,45,http://sites.google.com/diu.edu.bd/md-mehedi9021,867,0,51
1648400490082,22233,HomePage-1,200,OK,Thread Group 1-18,text,true,,81997,145,45,45,https://sites.google.com/diu.edu.bd/md-mehedi9021,6626,0,6012
1648400498462,15011,EducationPage,200,OK,Thread Group 1-10,text,true,,85081,332,44,44,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,690,0,0
1648400498462,690,EducationPage-0,301,Moved Permanently,Thread Group 1-10,text,true,,762,166,44,44,http://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,690,0,0
1648400499153,14320,EducationPage-1,200,OK,Thread Group 1-10,text,true,,84319,166,44,44,https://sites.google.com/diu.edu.bd/md-mehedi9021/education?authuser=0,560,0,0
1648400488988,24700,HomePage,200,OK,Thread Group 1-6,text,true,,81234,290,43,43,https://sites.google.com/diu.edu.bd/md-mehedi9021,417,0,50
1648400488988,417,HomePage-0,301,Moved Permanently,Thread Group 1-6,text,true,,741,145,43,43,http://sites.google.com/diu.edu.bd/md-mehedi9021,417,0,50
1648400489406,24282,HomePage-1,200,OK,Thread Group 1-6,text,true,,80493,145,43,43,https://sites.google.com/diu.edu.bd/md-mehedi9021,695,0,253
1648400489475,24416,HomePage,200,OK,Thread Group 1-31,text,true,,82738,290,42,42,https://sites.google.com/diu.edu.bd/md-mehedi9021,1823,0,46
1648400489475,1823,HomePage-0,301,Moved Permanently,Thread Group 1-31,text,true,,741,145,42,42,http://sites.google.com/diu.edu.bd/md-mehedi9021,1823,0,46
1648400491302,22589,HomePage-1,200,OK,Thread Group 1-31,text,true,,81997,145,42,42,https://sites.google.com/diu.edu.bd/md-mehedi9021,9868,0,6991
